author,published_at,like_count,text,video_id,public
@TheJourneyOfMeMyselfAndI,2024-01-22T17:03:14Z,1,"Another factor to keep in mind is how your income tax will be impacted from buying vs. renting. I'm not sure how it works in Canada, but here in the US it will have a significant impact.",Od40MC_HyNU,True
@TingBie,2024-01-11T01:59:55Z,0,"Thanks, Gabrielle! Greetings from Australia!",Od40MC_HyNU,True
@kengrayfield,2024-01-03T04:49:31Z,0,Very insightful! Thanks!,Od40MC_HyNU,True
@derrickwejebu705,2023-12-28T21:38:11Z,0,"I really needed this , great explanation. It would be even better if you can share the excel sheets, so we can do the some of the maths ourself and understand them better!",Od40MC_HyNU,True
@andyatmosphere,2023-12-25T23:57:57Z,0,How can another average American own a home.?,Od40MC_HyNU,True
@robyourlender,2023-12-22T18:57:37Z,1,"Other consideration, some ""unrecoverable costs"" such as mortgage interest and property tax are write-offs and decrease your tax liability.",Od40MC_HyNU,True
@josegamez5027,2023-12-16T04:50:13Z,0,"sorry I do not mean to sound like a sour old man but it seems that many young couples are confusing freedom with not caring or respecting. if you buy a home it need to be taken care of, the neighbors need to be respected as is your neighborhood. 
Like I said I live in the U S A and here I give you something to think about.    In some states of the U S A some companies usually financial companies are trying to pass  laws that will them access to the accounts of retired people and their argument is that since they are the company holding the account it actually belong to them.
I know that a company called Celsius was able to get away with that argument but got in real trouble when it was complete failure in managing Crypto.
I do not understand the faith people have in Crypto but i guess if you wanted really bad you will buy it and try to make other join your party. 

have a great night and a great life",Od40MC_HyNU,True
@Hds.Incorporated,2023-12-07T08:01:00Z,0,"As an accountant, love the details in the video. Very well done! Would enjoy working with you some day",Od40MC_HyNU,True
@jdhigh2870,2023-12-01T19:37:35Z,5,"Don’t listen to anyone. Home is home, it can be apartment, house, or something else. It’s your territory, your rules, your base, and something for your future family.",Od40MC_HyNU,True
@Brodin-id8re,2023-11-29T02:15:55Z,459,"Asking a real estate agent whether you should buy a home right now is like to asking an alcoholic whether they think you should have a drink lol. Homes in my neighborhood that cost around $450k in sales in 2019 are now going for $800 to $950k. Every seller in my neighborhood is currently making a $350k profit. Simply unreal. In all honesty, deflation is what we require. The only other option is for many people to go bankrupt, which would also be bad for the economy. That is the only way to return to normal.",Od40MC_HyNU,True
@richardt1792,2023-11-20T00:05:07Z,0,"Real estate is a highly speculative investment which drives prices ever higher until the bubble bursts.  Buy when the bubble bursts and it seems like everyone want to unload property.   conversely, sell when everyone has cash in hand and desperate to buy.  Beware of FOMO.",Od40MC_HyNU,True
@vm6824,2023-10-22T13:03:31Z,0,"Owning a home is great if you want to be stuck in one place for 25 yrs. The whole home appreciation bit is iffy - depending on where you live. As more and more newer, more modern developments go up, no one wants to buy in the older sections of a city - which then become seedier areas as people who can't sell their homes for a decent price rent them out to anyone who will pay. You won't make back what you actually paid on your home (mortgage plus ALL THE INTEREST you paid to a bank) if you actually do sell. I live in a midsize Canadian city and I see it. If I was going to buy a house, I would buy in the newer (safer) areas of the city. I won't even go into the headache and stress involved with owning property and all the extra, unforeseen costs.... I pay a fair rent and invest all my extra cash. I can now retire 12 yrs before most people, move to a cheaper town and be absolutely fine even with rent indexed for inflation. People need to consider more than $$$. Your happiness level is just as important.",Od40MC_HyNU,True
@allenpearson9716,2023-10-19T03:11:00Z,0,Do you have copy of that spreadsheet?,Od40MC_HyNU,True
@bigjb2179,2023-10-18T18:28:22Z,2,"The answer is neither.


Because:
The accountant needs to ride on top of my face.",Od40MC_HyNU,True
@calvinbarajas5144,2023-10-07T15:20:49Z,0,Amazing video!,Od40MC_HyNU,True
@bkusaka,2023-10-02T13:28:37Z,0,Would you share your spreadsheet?,Od40MC_HyNU,True
@tinkerbell1270,2023-10-02T05:36:13Z,2,How come you conservatively lowered the expected rate of growth for real estate but not for the stock market? Seems somewhat inconsistent....,Od40MC_HyNU,True
@zhuiguangliu5860,2023-09-27T05:20:57Z,0,"Should add another 1-2% of the property value per year for cost to own towards the actual house for maintenance and repair. Things can break down and need to be replaced, and sometimes a cost can also completely be out of your own control/fault. For instance, a broken AC/HVAC, a roof leak, water pipe burst, overgrown tree, etc.",Od40MC_HyNU,True
@ryuyamanari9059,2023-09-27T04:25:40Z,0,heyyyyyyyyyy,Od40MC_HyNU,True
@Anonyme67,2023-09-23T00:21:02Z,0,The decrease in the mortgage is not a lot at all. You have to wait 15 years to see a nice decrease,Od40MC_HyNU,True
@garyvarty8154,2023-09-15T09:31:33Z,0,I am a member of the maat in the UK why have you not compared 500 thousand in stocks for example 100 thousand you have saved and 400 thousand borrowed this would then be a like for like comparison,Od40MC_HyNU,True
@slickman5969,2023-09-14T07:48:45Z,0,100k down is insane! even for simulation,Od40MC_HyNU,True
@sebastianmauricio775,2023-09-09T01:47:01Z,4,In the U.S. there is tax credit for interest payments - makes a big difference on your tax payments.,Od40MC_HyNU,True
@forrestjo,2023-08-31T08:22:05Z,2,In the U.S. the interest paid to mortgage could deducted on income tax.  I would think in the long run buying a house is a better option.,Od40MC_HyNU,True
@lanceluna9781,2023-08-27T14:36:36Z,0,"The people saying ""There's an emotional benefit to owning a home"" don't understand how privileged that statement is. Newer generations literally will never be able to own a home. So this is showing them that they can still make the most of their finances despite not following the conventional wisdom of having to own a home.",Od40MC_HyNU,True
@wbussman1,2023-07-11T01:31:52Z,0,Thank you for that rundown. It helps me rationalize my doubts.,Od40MC_HyNU,True
@royhi1809,2023-07-09T21:33:59Z,0,In Honolulu it is,Od40MC_HyNU,True
@seanyounk1,2023-07-08T19:53:33Z,0,I love this comparison.  I rent in Miami Beach.  It would cost me three times more to buy here.,Od40MC_HyNU,True
@KnoWareMan03,2023-07-08T16:23:01Z,0,"I'd rather lose the money...IMMINENT DOMAIN. Keep the money on hand and save. Investments are risks that only risky people want in their lives. If financial freedom comes at any price, nothing outside of my financial behavior should raise it.",Od40MC_HyNU,True
@michaelle7963,2023-07-06T04:03:00Z,1,Thanks Gabriel for the excellent video on buying vs renting comparison...keep up the great work...👍,Od40MC_HyNU,True
@ashleyjoyce1882,2023-07-04T17:24:20Z,0,I live in canda,Od40MC_HyNU,True
@winwithjames8833,2023-07-03T01:19:31Z,1,I lived in The North east it’s crazy what  renters are paying I’ve moved to upstate New York and I’m paying  for a mortgage what others are paying for rent.  I do have additional expenses but peace of mind and I do what I want and don’t have to answer to anyone.,Od40MC_HyNU,True
@fogrunr5075,2023-07-01T17:37:29Z,0,"No, it's not the sacrifice of freedom.",Od40MC_HyNU,True
@vickyleehometour,2023-06-30T18:12:01Z,1,Always the best thing to do for yourself and your family is simply own the property. Not rent. In long term it the Property will appreciate in value  it is like an investment for yourself. If you rent you make the property owners get rich  instead of yourself.,Od40MC_HyNU,True
@trancendental5373,2023-06-30T09:57:36Z,1,Rent can always be raised even if it doesn't make sense. Moving is expensive. Thats why I think owning is better.,Od40MC_HyNU,True
@RandyLe-cb2eb,2023-06-30T07:51:50Z,0,Ty for helping us buy homes ❤,Od40MC_HyNU,True
@klohr311,2023-06-29T17:36:14Z,3,it comes down to what fits your need...nothing wrong with renting or buying..i rented all my life and i dont have worried about maintenance cost or anything upgrading or make changes... i move place to place(miiltary) and dont have to worried about loan/mortgage..i only have to make sure i pay utilities bill...,Od40MC_HyNU,True
@TANMAN1003,2023-06-29T15:52:44Z,0,So the renter never invested after the initial 100k into stock market?,Od40MC_HyNU,True
@rasicule,2023-06-29T12:29:55Z,12,"Great video!  

My projections would be slightly different.  If real estate prices are expected to rise by 3%/yr, I would also expect rental prices to rise by the same amount.  Also, I would hesitate to assume 9.1% returns on equities, a few years ago I remember projections by Vanguard estimated growth to be subdued and they were projecting something like 5.5% - 8% through the 2020s.  My estimate (or guess) would be more like 7.5% returns.

I suppose my projections would put buying well ahead of renting in most cases.",Od40MC_HyNU,True
@ICanCreateThat,2023-06-29T04:48:10Z,12,"The biggest variable is the rising cost of rent and inflation being passed onto the renter. A mortgage payment, insurance and taxes could be $3,500-$4,500/month for a typical house here in Seattle. BUT rental prices are increasing constantly and as you said, if the landlord gets a bug up their butt, they can force you out into a competative rental market and you'd be screwed. This is happening to my aging parents right now since my dad tried to say that renting is better than buying for so long, and now we are having to consider a multi-generational household to keep them housed.

The other thing not considered is wage increases. Most people's wages increase over time which works for the benefit of someone with an existing mortgage. That mortgage stays the same with a fixed rate loan. And you can use those wage increases into home improvements or like in Seattle, a DADU to bring in additional rental income and an increase of the housing supply which is greatly needed in this city. Plus, you have equity.

And adding along with other folks chiming in, you have a place you can personalize and settle into. Landlords very often get upset if you nail a hole in the wall or paint the walls any color other than a shade of white. I've lived like that for decades and its depressing for a creative individual.",Od40MC_HyNU,True
